id,name,duration,path,call_type,call_status,work_code,created_at,agent_info
375,EC6058151142751602023102322030666.wav,00:07:02,media/1698392896/EC6058151142751602023102322030666.wav,ptcl,Completed,,2023-10-27 07:48:17,
374,EC5936742548776282023102321462312.wav,00:00:19,media/1698392896/EC5936742548776282023102321462312.wav,ptcl,Completed,,2023-10-27 07:48:17,
373,EC6058151142741872023102322101299.wav,00:05:50,media/1698392896/EC6058151142741872023102322101299.wav,ptcl,Completed,,2023-10-27 07:48:17,
372,EC6058151142747982023102321450299.wav,00:00:48,media/1698392896/EC6058151142747982023102321450299.wav,ptcl,Completed,,2023-10-27 07:48:16,
371,EC6058151142740602023102321461276.wav,00:04:03,media/1698392896/EC6058151142740602023102321461276.wav,ptcl,Completed,,2023-10-27 07:48:16,
370,EC6051142030737982023102321522887.wav,00:04:53,media/1698392896/EC6051142030737982023102321522887.wav,ptcl,Completed,,2023-10-27 07:48:16,
369,EC6051142030760562023102321482190.wav,00:00:30,media/1698392896/EC6051142030760562023102321482190.wav,ptcl,Completed,,2023-10-27 07:48:16,
368,EC5936742548771082023102322020342.wav,00:01:07,media/1698392895/EC5936742548771082023102322020342.wav,ptcl,Completed,,2023-10-27 07:48:16,
367,EC6050342121766132023102322133467.wav,00:06:45,media/1698392895/EC6050342121766132023102322133467.wav,ptcl,Completed,,2023-10-27 07:48:16,
366,EC6050342121775852023102322042655.wav,00:00:00,media/1698392895/EC6050342121775852023102322042655.wav,ptcl,In Progress,,2023-10-27 07:48:16,
365,EC6050342121770842023102322102021.wav,00:02:54,media/1698392895/EC6050342121770842023102322102021.wav,ptcl,Completed,,2023-10-27 07:48:15,
364,EC6050342121770972023102321511907.wav,00:00:29,media/1698392895/EC6050342121770972023102321511907.wav,ptcl,Completed,,2023-10-27 07:48:15,
363,EC6050342121765542023102321530252.wav,00:04:13,media/1698392895/EC6050342121765542023102321530252.wav,ptcl,Completed,,2023-10-27 07:48:15,
362,EC6050342121763472023102321575966.wav,00:02:38,media/1698392895/EC6050342121763472023102321575966.wav,ptcl,Completed,,2023-10-27 07:48:15,
361,EC6050342121760832023102322052765.wav,00:03:44,media/1698392895/EC6050342121760832023102322052765.wav,ptcl,Completed,,2023-10-27 07:48:15,
360,EC6050342121749262023102322013204.wav,00:02:00,media/1698392895/EC6050342121749262023102322013204.wav,ptcl,Completed,,2023-10-27 07:48:15,
359,EC6050342121715422023102321492856.wav,00:01:26,media/1698392894/EC6050342121715422023102321492856.wav,ptcl,Completed,,2023-10-27 07:48:15,
358,EC6043042770768982023102322082524.wav,00:05:59,media/1698392894/EC6043042770768982023102322082524.wav,ptcl,Completed,,2023-10-27 07:48:15,
357,EC6049821078727642023102321493070.wav,00:02:16,media/1698392894/EC6049821078727642023102321493070.wav,ptcl,Completed,,2023-10-27 07:48:15,
356,EC6049821078742272023102321531912.wav,00:00:17,media/1698392894/EC6049821078742272023102321531912.wav,ptcl,Completed,,2023-10-27 07:48:15,
355,EC6043042770775242023102321594115.wav,00:03:43,media/1698392894/EC6043042770775242023102321594115.wav,ptcl,Completed,,2023-10-27 07:48:15,
354,EC6039642782777462023102321544868.wav,00:09:27,media/1698392893/EC6039642782777462023102321544868.wav,ptcl,Completed,,2023-10-27 07:48:14,
353,EC6043042770743252023102321560602.wav,00:03:25,media/1698392894/EC6043042770743252023102321560602.wav,ptcl,Completed,,2023-10-27 07:48:14,
352,EC6043042770761162023102321514768.wav,00:02:14,media/1698392894/EC6043042770761162023102321514768.wav,ptcl,Completed,,2023-10-27 07:48:14,
351,EC6043042770731102023102322061992.wav,00:01:19,media/1698392893/EC6043042770731102023102322061992.wav,ptcl,Completed,,2023-10-27 07:48:14,
350,EC6037921059752292023102321541646.wav,00:05:29,media/1698392893/EC6037921059752292023102321541646.wav,ptcl,Completed,,2023-10-27 07:48:14,
349,EC6037921059754212023102322064271.wav,00:03:24,media/1698392893/EC6037921059754212023102322064271.wav,ptcl,Completed,,2023-10-27 07:48:14,
348,EC6037921059673232023102322012676.wav,00:03:59,media/1698392893/EC6037921059673232023102322012676.wav,ptcl,Completed,,2023-10-27 07:48:13,
347,EC6036021007744542023102322062243.wav,00:08:25,media/1698392892/EC6036021007744542023102322062243.wav,ptcl,Completed,,2023-10-27 07:48:13,
346,EC6036021007753882023102321581151.wav,00:06:43,media/1698392893/EC6036021007753882023102321581151.wav,ptcl,Completed,,2023-10-27 07:48:13,
345,EC6037921059704272023102322001155.wav,00:00:03,media/1698392893/EC6037921059704272023102322001155.wav,ptcl,Completed,,2023-10-27 07:48:13,
344,EC6036021007756802023102321531960.wav,00:03:44,media/1698392893/EC6036021007756802023102321531960.wav,ptcl,Completed,,2023-10-27 07:48:13,
343,EC6036021007752342023102321470322.wav,00:04:06,media/1698392892/EC6036021007752342023102321470322.wav,ptcl,Completed,,2023-10-27 07:48:13,
342,EC6036021007735492023102322154570.wav,00:02:31,media/1698392892/EC6036021007735492023102322154570.wav,ptcl,Completed,,2023-10-27 07:48:13,
341,EC6035821100751702023102322070246.wav,00:06:09,media/1698392892/EC6035821100751702023102322070246.wav,ptcl,Completed,,2023-10-27 07:48:12,
340,EC6035821100756962023102322002398.wav,00:00:02,media/1698392892/EC6035821100756962023102322002398.wav,ptcl,Completed,,2023-10-27 07:48:12,
339,EC6035821100750152023102322013555.wav,00:00:40,media/1698392892/EC6035821100750152023102322013555.wav,ptcl,Completed,,2023-10-27 07:48:12,
338,EC6035821100750682023102322032318.wav,00:00:41,media/1698392892/EC6035821100750682023102322032318.wav,ptcl,Completed,,2023-10-27 07:48:12,
337,EC6035821100749532023102321542799.wav,00:04:34,media/1698392892/EC6035821100749532023102321542799.wav,ptcl,Completed,,2023-10-27 07:48:12,
336,EC6035821100736012023102321462052.wav,00:04:26,media/1698392891/EC6035821100736012023102321462052.wav,ptcl,Completed,,2023-10-27 07:48:12,
335,EC6035821100662222023102322134330.wav,00:06:46,media/1698392891/EC6035821100662222023102322134330.wav,ptcl,Completed,,2023-10-27 07:48:12,
334,EC6035821100748402023102321593813.wav,00:00:03,media/1698392892/EC6035821100748402023102321593813.wav,ptcl,Completed,,2023-10-27 07:48:12,
333,EC6035821100728992023102322051780.wav,00:01:08,media/1698392891/EC6035821100728992023102322051780.wav,ptcl,Completed,,2023-10-27 07:48:12,
332,EC6035821100672322023102321512904.wav,00:01:43,media/1698392891/EC6035821100672322023102321512904.wav,ptcl,Completed,,2023-10-27 07:48:12,
331,EC6031821263752852023102322122216.wav,00:00:30,media/1698392891/EC6031821263752852023102322122216.wav,ptcl,Completed,,2023-10-27 07:48:11,
330,EC6031821263750512023102322151297.wav,00:01:00,media/1698392891/EC6031821263750512023102322151297.wav,ptcl,Completed,,2023-10-27 07:48:11,
329,EC6031821263740152023102322131673.wav,00:01:01,media/1698392891/EC6031821263740152023102322131673.wav,ptcl,Completed,,2023-10-27 07:48:11,
328,EC6031821263743962023102322051629.wav,00:00:01,media/1698392891/EC6031821263743962023102322051629.wav,ptcl,Completed,,2023-10-27 07:48:11,
327,EC6031821263741192023102322023631.wav,00:01:31,media/1698392891/EC6031821263741192023102322023631.wav,ptcl,Completed,,2023-10-27 07:48:11,
326,EC6031821263740252023102322101067.wav,00:01:25,media/1698392891/EC6031821263740252023102322101067.wav,ptcl,Completed,,2023-10-27 07:48:11,
325,EC5936742548761932023102321470780.wav,00:00:52,media/1698392891/EC5936742548761932023102321470780.wav,ptcl,Completed,,2023-10-27 07:48:11,
324,EC6031821263739542023102322063574.wav,00:02:21,media/1698392890/EC6031821263739542023102322063574.wav,ptcl,Completed,,2023-10-27 07:48:11,
323,EC6031821263733712023102321555412.wav,00:06:04,media/1698392890/EC6031821263733712023102321555412.wav,ptcl,Completed,,2023-10-27 07:48:11,
322,EC6031821263737732023102321515960.wav,00:02:41,media/1698392890/EC6031821263737732023102321515960.wav,ptcl,Completed,,2023-10-27 07:48:11,
321,EC6029621057756122023102321463390.wav,00:02:56,media/1698392890/EC6029621057756122023102321463390.wav,ptcl,Completed,,2023-10-27 07:48:10,
320,EC6024142082761532023102322074078.wav,00:04:56,media/1698392890/EC6024142082761532023102322074078.wav,ptcl,Completed,,2023-10-27 07:48:10,
319,EC6029621057769652023102322000237.wav,00:00:02,media/1698392890/EC6029621057769652023102322000237.wav,ptcl,Completed,,2023-10-27 07:48:10,
318,EC6024142082756682023102322003461.wav,00:06:52,media/1698392889/EC6024142082756682023102322003461.wav,ptcl,Completed,,2023-10-27 07:48:10,
317,EC6029621057748262023102321592943.wav,00:00:02,media/1698392890/EC6029621057748262023102321592943.wav,ptcl,Completed,,2023-10-27 07:48:10,
316,EC5936742548761532023102322094342.wav,00:01:18,media/1698392889/EC5936742548761532023102322094342.wav,ptcl,Completed,,2023-10-27 07:48:10,
315,EC5936742548747922023102321505404.wav,00:09:30,media/1698392889/EC5936742548747922023102321505404.wav,ptcl,Completed,,2023-10-27 07:48:10,
314,EC6019942507774942023102322152447.wav,00:05:57,media/1698392889/EC6019942507774942023102322152447.wav,ptcl,Completed,,2023-10-27 07:48:10,
313,EC6019942507775112023102322045909.wav,00:02:48,media/1698392889/EC6019942507775112023102322045909.wav,ptcl,Completed,,2023-10-27 07:48:10,
312,EC6024042061756492023102322022862.wav,00:02:23,media/1698392889/EC6024042061756492023102322022862.wav,ptcl,Completed,,2023-10-27 07:48:10,
311,EC6019942507772782023102321494791.wav,00:00:23,media/1698392889/EC6019942507772782023102321494791.wav,ptcl,Completed,,2023-10-27 07:48:09,
310,EC6019942507767602023102322083334.wav,00:02:28,media/1698392889/EC6019942507767602023102322083334.wav,ptcl,Completed,,2023-10-27 07:48:09,
309,EC6019942507766892023102322015495.wav,00:01:08,media/1698392889/EC6019942507766892023102322015495.wav,ptcl,Completed,,2023-10-27 07:48:09,
308,EC6019942507756642023102321561201.wav,00:02:52,media/1698392888/EC6019942507756642023102321561201.wav,ptcl,Completed,,2023-10-27 07:48:09,
307,EC6019942507755082023102321505573.wav,00:03:55,media/1698392888/EC6019942507755082023102321505573.wav,ptcl,Completed,,2023-10-27 07:48:09,
306,EC5929342791776162023102321584740.wav,00:05:22,media/1698392888/EC5929342791776162023102321584740.wav,ptcl,Completed,,2023-10-27 07:48:09,
305,EC6019942507685932023102321593268.wav,00:01:28,media/1698392888/EC6019942507685932023102321593268.wav,ptcl,Completed,,2023-10-27 07:48:09,
304,EC6017142670755712023102321530760.wav,00:07:06,media/1698392888/EC6017142670755712023102321530760.wav,ptcl,Completed,,2023-10-27 07:48:08,
303,EC6017142670759832023102321480305.wav,00:03:48,media/1698392888/EC6017142670759832023102321480305.wav,ptcl,Completed,,2023-10-27 07:48:08,
302,EC6017142670738912023102322145625.wav,00:03:38,media/1698392888/EC6017142670738912023102322145625.wav,ptcl,Completed,,2023-10-27 07:48:08,
301,EC6017142670753092023102322010019.wav,00:03:26,media/1698392888/EC6017142670753092023102322010019.wav,ptcl,Completed,,2023-10-27 07:48:08,
300,EC6017142670758872023102322052077.wav,00:03:41,media/1698392888/EC6017142670758872023102322052077.wav,ptcl,Completed,,2023-10-27 07:48:08,
299,EC5929342791758612023102322055941.wav,00:04:35,media/1698392888/EC5929342791758612023102322055941.wav,ptcl,Completed,,2023-10-27 07:48:08,
298,EC6014221201737922023102321510286.wav,00:02:33,media/1698392887/EC6014221201737922023102321510286.wav,ptcl,Completed,,2023-10-27 07:48:08,
297,EC6014221201738102023102321495121.wav,00:00:32,media/1698392887/EC6014221201738102023102321495121.wav,ptcl,Completed,,2023-10-27 07:48:08,
296,EC6014221201692892023102321545830.wav,00:01:42,media/1698392887/EC6014221201692892023102321545830.wav,ptcl,Completed,,2023-10-27 07:48:07,
295,EC5929342791758152023102321471355.wav,00:03:54,media/1698392887/EC5929342791758152023102321471355.wav,ptcl,Completed,,2023-10-27 07:48:07,
294,EC6013551114751432023102321544690.wav,00:08:41,media/1698392886/EC6013551114751432023102321544690.wav,ptcl,Completed,,2023-10-27 07:48:07,
293,EC6013551114743632023102322042139.wav,00:11:46,media/1698392886/EC6013551114743632023102322042139.wav,ptcl,Completed,,2023-10-27 07:48:07,
292,EC6014221201665252023102321455168.wav,00:02:50,media/1698392886/EC6014221201665252023102321455168.wav,ptcl,Completed,,2023-10-27 07:48:07,
291,EC6013551114774942023102321442873.wav,00:04:31,media/1698392886/EC6013551114774942023102321442873.wav,ptcl,Completed,,2023-10-27 07:48:07,
290,EC6013551114747802023102321500048.wav,00:03:36,media/1698392886/EC6013551114747802023102321500048.wav,ptcl,Completed,,2023-10-27 07:48:07,
289,EC6011721085741852023102322065897.wav,00:02:58,media/1698392886/EC6011721085741852023102322065897.wav,ptcl,Completed,,2023-10-27 07:48:07,
288,EC6011721085741182023102321535548.wav,00:01:14,media/1698392886/EC6011721085741182023102321535548.wav,ptcl,Completed,,2023-10-27 07:48:06,
287,EC6011721085737742023102322015197.wav,00:04:13,media/1698392886/EC6011721085737742023102322015197.wav,ptcl,Completed,,2023-10-27 07:48:06,
286,EC6011721085733472023102321445466.wav,00:04:07,media/1698392886/EC6011721085733472023102321445466.wav,ptcl,Completed,,2023-10-27 07:48:06,
285,EC6011721085727202023102321582465.wav,00:02:34,media/1698392885/EC6011721085727202023102321582465.wav,ptcl,Completed,,2023-10-27 07:48:06,
284,EC6009542183754072023102321595531.wav,00:03:47,media/1698392885/EC6009542183754072023102321595531.wav,ptcl,Completed,,2023-10-27 07:48:06,
283,EC6009542183738482023102321535378.wav,00:03:56,media/1698392885/EC6009542183738482023102321535378.wav,ptcl,Completed,,2023-10-27 07:48:06,
282,EC6009542183728872023102322050943.wav,00:04:31,media/1698392885/EC6009542183728872023102322050943.wav,ptcl,Completed,,2023-10-27 07:48:05,
281,EC6009542183728532023102322132061.wav,00:02:50,media/1698392885/EC6009542183728532023102322132061.wav,ptcl,Completed,,2023-10-27 07:48:05,
280,EC6007521050744442023102322131701.wav,00:16:38,media/1698392884/EC6007521050744442023102322131701.wav,ptcl,Completed,,2023-10-27 07:48:05,
279,EC6009542183727852023102322104769.wav,00:02:12,media/1698392885/EC6009542183727852023102322104769.wav,ptcl,Completed,,2023-10-27 07:48:05,
278,EC6009542183717832023102321583556.wav,00:00:41,media/1698392885/EC6009542183717832023102321583556.wav,ptcl,Completed,,2023-10-27 07:48:05,
277,EC6009021530756762023102321532725.wav,00:00:32,media/1698392885/EC6009021530756762023102321532725.wav,ptcl,Completed,,2023-10-27 07:48:05,
276,EC6009021530751832023102321450870.wav,00:02:11,media/1698392884/EC6009021530751832023102321450870.wav,ptcl,Completed,,2023-10-27 07:48:05,
275,EC6009021530748172023102321510303.wav,00:00:42,media/1698392884/EC6009021530748172023102321510303.wav,ptcl,Completed,,2023-10-27 07:48:05,
274,EC6009021530743522023102321585590.wav,00:00:26,media/1698392884/EC6009021530743522023102321585590.wav,ptcl,Completed,,2023-10-27 07:48:05,
273,EC6007521050743232023102321540324.wav,00:06:47,media/1698392884/EC6007521050743232023102321540324.wav,ptcl,Completed,,2023-10-27 07:48:04,
272,EC6007521050744272023102321484435.wav,00:04:09,media/1698392884/EC6007521050744272023102321484435.wav,ptcl,Completed,,2023-10-27 07:48:04,
271,EC6007521050738082023102322020524.wav,00:04:51,media/1698392884/EC6007521050738082023102322020524.wav,ptcl,Completed,,2023-10-27 07:48:04,
270,EC6007521050727662023102322072563.wav,00:05:24,media/1698392883/EC6007521050727662023102322072563.wav,ptcl,Completed,,2023-10-27 07:48:04,
269,EC6003021131753752023102321504585.wav,00:05:14,media/1698392883/EC6003021131753752023102321504585.wav,ptcl,Completed,,2023-10-27 07:48:04,
268,EC6007521050730272023102321585512.wav,00:00:26,media/1698392884/EC6007521050730272023102321585512.wav,ptcl,Completed,,2023-10-27 07:48:04,
267,EC6003021131753532023102321563193.wav,00:02:43,media/1698392883/EC6003021131753532023102321563193.wav,ptcl,Completed,,2023-10-27 07:48:04,
266,EC6003021131743712023102322100135.wav,00:04:44,media/1698392883/EC6003021131743712023102322100135.wav,ptcl,Completed,,2023-10-27 07:48:03,
265,EC6003021131751322023102322053235.wav,00:01:22,media/1698392883/EC6003021131751322023102322053235.wav,ptcl,Completed,,2023-10-27 07:48:03,
264,EC6003021131733082023102322012226.wav,00:03:07,media/1698392883/EC6003021131733082023102322012226.wav,ptcl,Completed,,2023-10-27 07:48:03,
263,EC6003021131746012023102322153575.wav,00:01:34,media/1698392883/EC6003021131746012023102322153575.wav,ptcl,Completed,,2023-10-27 07:48:03,
262,EC6003021131732252023102322072205.wav,00:01:35,media/1698392883/EC6003021131732252023102322072205.wav,ptcl,Completed,,2023-10-27 07:48:03,
261,EC6003021131727092023102321594249.wav,00:00:39,media/1698392883/EC6003021131727092023102321594249.wav,ptcl,Completed,,2023-10-27 07:48:03,
260,EC6002921055752022023102321491001.wav,00:06:33,media/1698392882/EC6002921055752022023102321491001.wav,ptcl,Completed,,2023-10-27 07:48:03,
259,EC6002921055749542023102322055671.wav,00:02:18,media/1698392882/EC6002921055749542023102322055671.wav,ptcl,Completed,,2023-10-27 07:48:03,
258,EC6001421529749142023102321533140.wav,00:05:46,media/1698392882/EC6001421529749142023102321533140.wav,ptcl,Completed,,2023-10-27 07:48:02,
257,EC6001421529748422023102322130429.wav,00:08:50,media/1698392882/EC6001421529748422023102322130429.wav,ptcl,Completed,,2023-10-27 07:48:02,
256,EC6001421529699502023102322015274.wav,00:10:37,media/1698392882/EC6001421529699502023102322015274.wav,ptcl,Completed,,2023-10-27 07:48:02,
255,EC6002921055725222023102322130604.wav,00:04:14,media/1698392882/EC6002921055725222023102322130604.wav,ptcl,Completed,,2023-10-27 07:48:02,
254,EC6001421529751692023102321595444.wav,00:00:04,media/1698392882/EC6001421529751692023102321595444.wav,ptcl,Completed,,2023-10-27 07:48:02,
253,EC5929342791750632023102321524089.wav,00:03:31,media/1698392881/EC5929342791750632023102321524089.wav,ptcl,Completed,,2023-10-27 07:48:02,
252,EC6001421529670752023102321452705.wav,00:05:02,media/1698392881/EC6001421529670752023102321452705.wav,ptcl,Completed,,2023-10-27 07:48:01,
251,EC6000542104771182023102322154757.wav,00:08:15,media/1698392881/EC6000542104771182023102322154757.wav,ptcl,Completed,,2023-10-27 07:48:01,
250,EC6001421529682582023102322004874.wav,00:00:01,media/1698392881/EC6001421529682582023102322004874.wav,ptcl,Completed,,2023-10-27 07:48:01,
249,EC6001421529672862023102321510895.wav,00:01:10,media/1698392881/EC6001421529672862023102321510895.wav,ptcl,Completed,,2023-10-27 07:48:01,
248,EC6000542104773432023102321521293.wav,00:02:25,media/1698392881/EC6000542104773432023102321521293.wav,ptcl,Completed,,2023-10-27 07:48:01,
247,EC6000542104767892023102321554412.wav,00:06:38,media/1698392881/EC6000542104767892023102321554412.wav,ptcl,Completed,,2023-10-27 07:48:01,
246,EC5920121029756082023102322031992.wav,00:01:32,media/1698392880/EC5920121029756082023102322031992.wav,ptcl,Completed,,2023-10-27 07:48:01,
245,EC6000542104761522023102321443794.wav,00:01:50,media/1698392880/EC6000542104761522023102321443794.wav,ptcl,Completed,,2023-10-27 07:48:01,
244,EC6000542104757612023102322025137.wav,00:03:33,media/1698392880/EC6000542104757612023102322025137.wav,ptcl,Completed,,2023-10-27 07:48:00,
243,EC6000542104761422023102322070206.wav,00:03:49,media/1698392880/EC6000542104761422023102322070206.wav,ptcl,Completed,,2023-10-27 07:48:00,
242,EC6000451110763952023102322071359.wav,00:04:31,media/1698392880/EC6000451110763952023102322071359.wav,ptcl,Completed,,2023-10-27 07:48:00,
241,EC6000542104754692023102321482012.wav,00:02:13,media/1698392880/EC6000542104754692023102321482012.wav,ptcl,Completed,,2023-10-27 07:48:00,
240,EC5920121029750292023102322091066.wav,00:07:12,media/1698392879/EC5920121029750292023102322091066.wav,ptcl,Completed,,2023-10-27 07:48:00,
239,EC6000451110739722023102321562134.wav,00:05:53,media/1698392879/EC6000451110739722023102321562134.wav,ptcl,Completed,,2023-10-27 07:48:00,
238,EC6000451110762582023102321523077.wav,00:01:10,media/1698392879/EC6000451110762582023102321523077.wav,ptcl,Completed,,2023-10-27 07:48:00,
237,EC6000542104666312023102321510415.wav,00:00:12,media/1698392879/EC6000542104666312023102321510415.wav,ptcl,Completed,,2023-10-27 07:48:00,
236,EC5999442669772942023102322072143.wav,00:07:14,media/1698392879/EC5999442669772942023102322072143.wav,ptcl,Completed,,2023-10-27 07:48:00,
235,EC5999442669757572023102321505924.wav,00:06:14,media/1698392879/EC5999442669757572023102321505924.wav,ptcl,Completed,,2023-10-27 07:47:59,
234,EC5997321513739742023102322052520.wav,00:05:50,media/1698392879/EC5997321513739742023102322052520.wav,ptcl,Completed,,2023-10-27 07:47:59,
233,EC5999442669754822023102322143755.wav,00:03:51,media/1698392879/EC5999442669754822023102322143755.wav,ptcl,Completed,,2023-10-27 07:47:59,
232,EC5920121029747202023102322061648.wav,00:01:59,media/1698392879/EC5920121029747202023102322061648.wav,ptcl,Completed,,2023-10-27 07:47:59,
231,EC5993121079741052023102321541497.wav,00:10:28,media/1698392878/EC5993121079741052023102321541497.wav,ptcl,Completed,,2023-10-27 07:47:59,
230,EC5995642611760722023102321463514.wav,00:01:11,media/1698392878/EC5995642611760722023102321463514.wav,ptcl,Completed,,2023-10-27 07:47:59,
229,EC5995642611002023102322070901.wav,00:00:22,media/1698392878/EC5995642611002023102322070901.wav,ptcl,Completed,,2023-10-27 07:47:59,
228,EC5920121029738472023102321592099.wav,00:03:02,media/1698392878/EC5920121029738472023102321592099.wav,ptcl,Completed,,2023-10-27 07:47:58,
227,EC5995642611756792023102321452886.wav,00:00:04,media/1698392878/EC5995642611756792023102321452886.wav,ptcl,Completed,,2023-10-27 07:47:58,
226,EC5598842117770692023102321563387.wav,00:04:22,media/1698392878/EC5598842117770692023102321563387.wav,ptcl,Completed,,2023-10-27 07:47:58,
225,EC5995642611726902023102322080909.wav,00:00:24,media/1698392878/EC5995642611726902023102322080909.wav,ptcl,Completed,,2023-10-27 07:47:58,
224,EC5995642611002023102321584755.wav,00:00:04,media/1698392878/EC5995642611002023102321584755.wav,ptcl,Completed,,2023-10-27 07:47:58,
223,EC5988121026756352023102321573258.wav,00:00:03,media/1698392878/EC5988121026756352023102321573258.wav,ptcl,Completed,,2023-10-27 07:47:58,
222,49-2023-10-16 11:38:33.350043.wav,00:08:02,media/1698316121/49-2023-10-16 11:38:33.350043.wav,ptcl,Completed,,2023-10-26 10:28:42,
221,51-2023-10-16 11:38:33.767719.wav,00:04:52,media/1698316121/51-2023-10-16 11:38:33.767719.wav,ptcl,Completed,,2023-10-26 10:28:42,
220,50-2023-10-16 11:38:33.597119.wav,00:00:48,media/1698316121/50-2023-10-16 11:38:33.597119.wav,ptcl,Completed,,2023-10-26 10:28:42,
219,47-2023-10-16 11:38:32.939011.wav,00:04:25,media/1698316121/47-2023-10-16 11:38:32.939011.wav,ptcl,Completed,,2023-10-26 10:28:41,
218,48-2023-10-16 11:38:33.117137.wav,00:00:48,media/1698316121/48-2023-10-16 11:38:33.117137.wav,ptcl,Completed,,2023-10-26 10:28:41,
217,52-2023-10-16 11:38:33.984531.wav,00:02:27,media/1698316121/52-2023-10-16 11:38:33.984531.wav,ptcl,Completed,,2023-10-26 10:28:41,
216,53-2023-10-16 11:38:34.178386.wav,00:03:59,media/1698316120/53-2023-10-16 11:38:34.178386.wav,ptcl,Completed,,2023-10-26 10:28:41,
215,46-2023-10-16 11:38:32.774166.wav,00:00:43,media/1698316121/46-2023-10-16 11:38:32.774166.wav,ptcl,Completed,,2023-10-26 10:28:41,
214,42-2023-10-16 11:38:31.980040.wav,00:08:00,media/1698316120/42-2023-10-16 11:38:31.980040.wav,ptcl,Completed,,2023-10-26 10:28:41,
213,45-2023-10-16 11:38:32.618655.wav,00:02:57,media/1698316120/45-2023-10-16 11:38:32.618655.wav,ptcl,Completed,,2023-10-26 10:28:41,
212,55-2023-10-16 11:38:34.528134.wav,00:04:13,media/1698316120/55-2023-10-16 11:38:34.528134.wav,ptcl,Completed,,2023-10-26 10:28:41,
211,44-2023-10-16 11:38:32.428357.wav,00:03:30,media/1698316120/44-2023-10-16 11:38:32.428357.wav,ptcl,Completed,,2023-10-26 10:28:41,
210,57-2023-10-16 11:38:34.926219.wav,00:04:52,media/1698316120/57-2023-10-16 11:38:34.926219.wav,ptcl,Completed,,2023-10-26 10:28:41,
209,54-2023-10-16 11:38:34.357403.wav,00:01:19,media/1698316120/54-2023-10-16 11:38:34.357403.wav,ptcl,Completed,,2023-10-26 10:28:41,
208,43-2023-10-16 11:38:32.243877.wav,00:01:41,media/1698316120/43-2023-10-16 11:38:32.243877.wav,ptcl,Completed,,2023-10-26 10:28:40,
207,56-2023-10-16 11:38:34.729248.wav,00:01:14,media/1698316120/56-2023-10-16 11:38:34.729248.wav,ptcl,Completed,,2023-10-26 10:28:40,
206,41-2023-10-16 11:38:31.730547.wav,00:01:23,media/1698316120/41-2023-10-16 11:38:31.730547.wav,ptcl,Completed,,2023-10-26 10:28:40,
205,40-2023-10-16 11:38:31.594732.wav,00:01:12,media/1698316119/40-2023-10-16 11:38:31.594732.wav,ptcl,Completed,,2023-10-26 10:28:40,
204,58-2023-10-16 11:38:35.149527.wav,00:01:15,media/1698316119/58-2023-10-16 11:38:35.149527.wav,ptcl,Completed,,2023-10-26 10:28:40,
203,59-2023-10-16 11:38:35.304269.wav,00:02:45,media/1698316119/59-2023-10-16 11:38:35.304269.wav,ptcl,Completed,,2023-10-26 10:28:40,
202,39-2023-10-16 11:38:31.422083.wav,00:03:29,media/1698316119/39-2023-10-16 11:38:31.422083.wav,ptcl,Completed,,2023-10-26 10:28:40,
201,61-2023-10-16 11:38:35.669395.wav,00:04:49,media/1698316119/61-2023-10-16 11:38:35.669395.wav,ptcl,Completed,,2023-10-26 10:28:40,
200,36-2023-10-16 11:38:30.523599.wav,00:06:21,media/1698316119/36-2023-10-16 11:38:30.523599.wav,ptcl,Completed,,2023-10-26 10:28:40,
199,37-2023-10-16 11:38:31.100329.wav,00:03:45,media/1698316119/37-2023-10-16 11:38:31.100329.wav,ptcl,Completed,,2023-10-26 10:28:40,
198,60-2023-10-16 11:38:35.475205.wav,00:01:23,media/1698316119/60-2023-10-16 11:38:35.475205.wav,ptcl,Completed,,2023-10-26 10:28:40,
197,38-2023-10-16 11:38:31.267748.wav,00:00:56,media/1698316119/38-2023-10-16 11:38:31.267748.wav,ptcl,Completed,,2023-10-26 10:28:39,
196,62-2023-10-16 11:38:35.875257.wav,00:01:18,media/1698316119/62-2023-10-16 11:38:35.875257.wav,ptcl,Completed,,2023-10-26 10:28:39,
195,63-2023-10-16 11:38:36.027414.wav,00:01:59,media/1698316119/63-2023-10-16 11:38:36.027414.wav,ptcl,Completed,,2023-10-26 10:28:39,
194,35-2023-10-16 11:38:30.411397.wav,00:02:36,media/1698316118/35-2023-10-16 11:38:30.411397.wav,ptcl,Completed,,2023-10-26 10:28:39,
193,64-2023-10-16 11:38:36.165283.wav,00:00:48,media/1698316118/64-2023-10-16 11:38:36.165283.wav,ptcl,Completed,,2023-10-26 10:28:39,
192,34-2023-10-16 11:38:30.232885.wav,00:01:53,media/1698316118/34-2023-10-16 11:38:30.232885.wav,ptcl,Completed,,2023-10-26 10:28:39,
191,32-2023-10-16 11:38:30.004167.wav,00:04:34,media/1698316118/32-2023-10-16 11:38:30.004167.wav,ptcl,Completed,,2023-10-26 10:28:39,
190,65-2023-10-16 11:38:36.308583.wav,00:01:54,media/1698316118/65-2023-10-16 11:38:36.308583.wav,ptcl,Completed,,2023-10-26 10:28:39,
189,31-2023-10-16 11:38:29.675111.wav,00:08:36,media/1698316118/31-2023-10-16 11:38:29.675111.wav,ptcl,Completed,,2023-10-26 10:28:39,
